arm,run,catalyst,pathway,is_best,step_idx,parent,product,rule,n_electrons,delta_e,delta_zpe,delta_ts,dG0,U_onset,feasible,pathway_idx
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,0,*OO,*OOOH,hydroxylation,1,1.0769,-0.0858,-0.3007,1.2918,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4423,0.1903,-0.1478,-0.1042,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-1.5603,0.0419,0.2372,-1.7556,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,3,*OOH,*O,bond_dissociation,0,-1.9231,0.0922,0.2364,-2.0673,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,4,*O,*OH,protonation,-1,-1.3163,0.1414,-0.1512,-1.0238,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,5,*OH,*HOH,protonation,-1,-1.3328,0.1322,-0.1218,-1.0788,-999.0,False,9
deepseek-v3,10766639,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *HOH → *,False,6,*HOH,*,product_desorption,0,0.2799,-0.0404,0.4027,-0.1631,-999.0,False,9
deepseek-v3,10766641,Pt(111)_HER,* → *H → *,False,0,*,*H,protonation,-1,-0.4332,0.047,-0.1726,-0.2137,-999.0,False,0
deepseek-v3,10766641,Pt(111)_HER,* → *H → *,False,1,*H,*,deprotonation,1,0.4332,-0.047,0.1726,0.2137,-999.0,False,0
deepseek-v3,10766641,Pt(111)_HER,* → *H → *H2 → *,True,0,*,*H,protonation,-1,-0.4332,0.047,-0.1726,-0.2137,0.1458,True,1
deepseek-v3,10766641,Pt(111)_HER,* → *H → *H2 → *,True,1,*H,*H2,protonation,-1,-0.3271,-0.0099,-0.1913,-0.1458,0.1458,True,1
deepseek-v3,10766641,Pt(111)_HER,* → *H → *H2 → *,True,2,*H2,*,product_desorption,0,0.7603,-0.037,0.3638,0.3594,0.1458,True,1
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,0,*CO2,*COOH,protonation,-1,0.3021,0.1521,-0.3101,0.7643,-0.7643,True,0
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,1,*COOH,*CO,reductive_dehydration,-1,-0.1365,0.0129,0.3639,-0.4875,-0.7643,True,0
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,2,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7643,True,0
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *COOH2 → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3021,0.1521,-0.3101,0.7643,-0.7643,True,1
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *COOH2 → *CO → *,False,1,*COOH,*COOH2,protonation,-1,-0.5979,0.1564,-0.0515,-0.39,-0.7643,True,1
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *COOH2 → *CO → *,False,2,*COOH2,*CO,bond_dissociation,0,0.4613,-0.1435,0.4154,-0.0975,-0.7643,True,1
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *COOH2 → *CO → *,False,3,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7643,True,1
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3021,0.1521,-0.3101,0.7643,-0.7643,True,2
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,1,*COOH,*CO(OH)H,protonation,-1,-0.5978,0.1565,-0.0546,-0.3866,-0.7643,True,2
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,2,*CO(OH)H,*CO,bond_dissociation,0,0.4613,-0.1436,0.4185,-0.1009,-0.7643,True,2
deepseek-v3,10766641,Au(110)_CO2RR,*CO2 → *COOH → *CO(OH)H → *CO → *,False,3,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7643,True,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O → *OH → *OH2 → *,True,0,*OO,*OOH,protonation,-1,-0.9257,0.1464,-0.2113,-0.568,0.568,True,0
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O → *OH → *OH2 → *,True,1,*OOH,*O,reductive_dehydration,-1,-1.9231,0.092,0.237,-2.0681,0.568,True,0
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O → *OH → *OH2 → *,True,2,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,0.568,True,0
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O → *OH → *OH2 → *,True,3,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,0.568,True,0
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O → *OH → *OH2 → *,True,4,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,0.568,True,0
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,0,*OO,*OOH,protonation,-1,-0.9257,0.1464,-0.2113,-0.568,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,1,*OOH,*O(OH)2,hydroxylation,1,1.5603,-0.042,-0.2366,1.7549,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,2,*O(OH)2,*O,bond_dissociation,0,-3.4834,0.1341,0.4736,-3.8229,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,3,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,4,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)2 → *O → *OH → *OH2 → *,False,5,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,1
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,0,*OO,*OOH,protonation,-1,-0.9257,0.1464,-0.2113,-0.568,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,1,*OOH,*O(OH)(OH),hydroxylation,1,1.567,-0.0421,-0.2098,1.7347,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,2,*O(OH)(OH),*O(OH)2,bond_dissociation,0,-0.0067,0.0001,-0.0268,0.0201,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,3,*O(OH)2,*O,bond_dissociation,0,-3.4834,0.1341,0.4736,-3.8229,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOH → *O(OH)(OH) → *O(OH)2 → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,2
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,dehydroxylation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,3
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,dehydroxylation,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,bond_dissociation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,4
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,dehydroxylation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,5
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,bond_dissociation,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,bond_dissociation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,6
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,desorption,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,dehydroxylation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,7
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,0,*OO,*OOOH,hydroxylation,1,1.0753,-0.085,-0.3021,1.2924,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4407,0.1894,-0.1458,-0.1055,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,2,*OOHOH,*OOH,desorption,0,-1.5603,0.042,0.2366,-1.7549,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,3,*OOH,*O,bond_dissociation,0,-1.9231,0.092,0.237,-2.0681,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,4,*O,*OH,protonation,-1,-1.317,0.1416,-0.1514,-1.024,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,5,*OH,*OH2,protonation,-1,-1.3317,0.1333,-0.1278,-1.0707,-999.0,False,8
deepseek-v3,10766641,Au(111)_ORR,*OO → *OOOH → *OOHOH → *OOH → *O → *OH → *OH2 → *,False,6,*OH2,*,product_desorption,0,0.2795,-0.0417,0.4088,-0.171,-999.0,False,8
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.6049,0.1562,-0.1363,-0.3125,0.2652,True,0
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,True,1,*OOH,*O,reductive_dehydration,-1,-2.3127,0.0704,0.2224,-2.4647,0.2652,True,0
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,True,2,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,0.2652,True,0
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,True,3,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,0.2652,True,0
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,True,4,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,0.2652,True,0
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6049,0.1562,-0.1363,-0.3125,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,1,*OOH,*O(OH2),protonation,-1,-0.722,0.1472,-0.1241,-0.4507,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,2,*O(OH2),*O,bond_dissociation,0,-1.5907,-0.0768,0.3465,-2.014,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *O(OH2) → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,0.2652,True,1
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6049,0.1562,-0.1363,-0.3125,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,1,*OOH,*OOHOH,hydroxylation,1,2.1481,-0.084,-0.319,2.3831,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,2,*OOHOH,*O,bond_dissociation,0,-4.4608,0.1545,0.5414,-4.8478,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,2
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6049,0.1562,-0.1363,-0.3125,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,1,*OOH,*OOHOH,hydroxylation,1,2.1481,-0.084,-0.319,2.3831,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,2,*OOHOH,*O,desorption,0,-4.4608,0.1545,0.5414,-4.8478,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOH → *OOHOH → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,3
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9943,-0.0982,-0.2698,2.1659,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,1,*OOOH,*OOOH2,protonation,-1,-0.4511,0.1704,-0.1858,-0.0949,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,2,*OOOH2,*O,bond_dissociation,0,-4.4608,0.1544,0.5417,-4.8482,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOOH2 → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,4
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9943,-0.0982,-0.2698,2.1659,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4511,0.1704,-0.1855,-0.0953,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,2,*OOHOH,*O,bond_dissociation,0,-4.4608,0.1545,0.5414,-4.8478,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,5
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9943,-0.0982,-0.2698,2.1659,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOHOH,protonation,-1,-0.4511,0.1704,-0.1855,-0.0953,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,2,*OOHOH,*O,desorption,0,-4.4608,0.1545,0.5414,-4.8478,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOHOH → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,6
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9943,-0.0982,-0.2698,2.1659,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,1,*OOOH,*OOH,bond_dissociation,0,-2.5992,0.2544,0.1336,-2.4784,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,2,*OOH,*O,reductive_dehydration,-1,-2.3127,0.0704,0.2224,-2.4647,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5753,0.1478,-0.1623,-0.2652,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1367,0.1406,-0.0782,-0.9179,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,5,*H2O,*,product_desorption,0,0.412,-0.0653,0.3799,-0.0332,-999.0,False,7
deepseek-v3,10766641,Pt(111)_ORR,*OO → *OOOH → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOOH,hydroxylation,1,1.9943,-0.0982,-0.2698,2.1659,-999.0,False,8
